CASH,4963,762.4,3718180,771,748,770,778.2,2018-03-07 18:10:03.480
CASH,4963,762.35,3718214,771,748,770,778.2,2018-03-07 18:11:03.481
CASH,4963,762.45,3718380,771,748,770,778.2,2018-03-07 18:12:03.482
CASH,4963,762.4,3718547,771,748,770,778.2,2018-03-07 18:13:03.483
CASH,4963,762.7,3719595,771,748,770,778.2,2018-03-07 18:15:03.484
CASH,4963,762.5,3719823,771,748,770,778.2,2018-03-07 18:18:03.485
CASH,4963,762.7,3720107,771,748,770,778.2,2018-03-07 18:20:03.486
